rank;name;gameId;elo;country;countryCode;
7382;Francis Mercier;28517713;1479;United States of America;us;
7383;Russell Paterson;48545412;1479;Denmark;dk;
7384;Paul Goodchild;23685314;1479;United Kingdom;gb;
7385;Krishna Panna Praditya;21198169;1479;Indonesia;id;
7386;Ryan Sibley;59274483;1479;Australia;au;
7387;Hannes Brandstetter;18636159;1479;Austria;at;
7388;Gaia Enomoto;79435231;1479;Taiwan;tw;
7389;Deanna Morgensen;68739316;1479;United States of America;us;
7390;Dillan Cadorette;33124888;1479;Canada;ca;
7391;christopher whitby;67747479;1479;United States of America;us;
7392;Kyler Weihe;33558915;1479;United States of America;us;
7393;Terry [Fable Gaming HK] Yuen;39675564;1479;Hong Kong;hk;
7394;Justin Dentel;59387655;1479;United States of America;us;
7395;Anavel STone;97522964;1479;China;cn;
7396;Jonathan ANTHONY;81945214;1479;United States of America;us;
7397;Thomas Taraszewski;91895548;1479;United States of America;us;
7398;Ashley Minjoot;33775142;1479;Malaysia;my;
7399;James Ryan;97259471;1479;United States of America;us;
7400;Jonathan Frank;56925345;1479;United States of America;us;
7401;Anthony Flores;47738489;1479;United States of America;us;
7402;Michael Feagins;76368271;1479;United States of America;us;
7403;Samuel Warren;63547252;1479;United States of America;us;
7404;Steven Regidor-Yanez;52338576;1479;Australia;au;
7405;Chris Francis;98747466;1479;United States of America;us;
7406;Sammy Mnahy;51535492;1479;Australia;au;
7407;Otso Somerla;12957746;1479;Finland;fi;
7408;Siméon Gruel;42881397;1478;France;fr;
7409;Jiří Teichman;17513479;1478;Czechia;cz;
7410;Kristin Pedersen;54612742;1478;United States of America;us;
7411;Adam Maxwell;54948529;1478;United Kingdom;gb;
7412;Gary White;69942438;1478;Netherlands;nl;
7413;Heather Fechter;68616665;1478;United States of America;us;
7414;Sean Lynch;82881184;1478;United States of America;us;
7415;Charles baker;41148639;1478;United States of America;us;
7416;Devon Bridge;52936895;1478;Canada;ca;
7417;Stephen Perez;17626682;1478;United States of America;us;
7418;Josef Doležal;26384116;1478;Czechia;cz;
7419;David Burns;87428538;1478;Canada;ca;
7420;Desmond Lee;97896766;1478;United States of America;us;
7421;Ricardo Perez;23346667;1478;United Kingdom;gb;
7422;Jonathan Lemire;79974282;1478;Canada;ca;
7423;Kevin Rumbley;37351693;1478;United States of America;us;
7424;Carl Camit;27856833;1478;Australia;au;
7425;vincent smith;41299634;1478;United States of America;us;
7426;Eoin Burke;51427213;1478;Ireland;ie;
7427;Özcan Kayalar;59162648;1478;Germany;de;
7428;Wojciech Ruciński;87416593;1478;Poland;pl;
7429;99 Chi;99119912;1478;Hong Kong;hk;
7430;Humberto Garcia;71939681;1478;United States of America;us;
7431;barry gilmartin;44136117;1478;Ireland;ie;
7432;Wei liang Xu;27616449;1478;Singapore;sg;
7433;Jason He;82645563;1478;United States of America;us;
7434;Thierry Entringer;33191442;1478;Luxembourg;lu;
7435;Quinten de Jongh;88456929;1478;Belgium;be;
7436;Daniel Pearson;13779113;1478;United States of America;us;
7437;HSIAO SHANGEN;13647542;1478;Taiwan;tw;
7438;Aiden Shigley;67641569;1478;United States of America;us;
7439;Elaine Hamontree;76366176;1478;United States of America;us;
7440;Beef The Noob;54572865;1478;Singapore;sg;
7441;David Wallner;61352846;1478;Austria;at;
7442;Adrian Dewind;72657441;1478;Malaysia;my;
7443;Andrea Colombo;12231714;1478;Italy;it;
7444;Hannah Fettes;58339965;1478;United Kingdom;gb;
7445;Kris Boudreaux;22314572;1478;United States of America;us;
7446;Michail Georgiou;47523561;1478;Greece;gr;
7447;Darrell Cyktor;84644562;1478;United States of America;us;
7448;German Glukhov;62954864;1478;Australia;au;
7449;Michael Wade;61367579;1478;United States of America;us;
7450;Jacob Hernandez;44561862;1478;United States of America;us;
7451;Tony Le;53961433;1478;United States of America;us;
7452;William Plumb;98527952;1478;United States of America;us;
7453;Jake Wenger;24783879;1478;United States of America;us;
7454;Andre Maldonado;71547393;1478;United States of America;us;
7455;Djohar Gamboa;37778817;1478;Philippines;ph;
7456;Michael Sawlsville;99838552;1478;United States of America;us;
7457;Patrick Watt;22945622;1478;Australia;au;
7458;Karol Sawicki;38412184;1478;Poland;pl;
7459;Kaleigh Sturgill;25378457;1478;United States of America;us;
7460;Jasper de Riet;56175542;1478;Netherlands;nl;
7461;Matthias McGregor;85722127;1478;New Zealand;nz;
7462;Wesley Hobson;36268382;1478;United States of America;us;
7463;Lars Govers;54113534;1478;Netherlands;nl;
7464;Anthony Perry;11516727;1478;United States of America;us;
7465;Ash Satchwell;87189773;1478;New Zealand;nz;
7466;Kyle Tucker;26382129;1478;United States of America;us;
7467;黃 文彥;89293943;1478;Taiwan;tw;
7468;Ryan Lougheed;42168489;1478;United States of America;us;
7469;James Smith;91685459;1478;United States of America;us;
7470;Bryan Benavides;86543727;1478;United States of America;us;
7471;Damian Guja;75788775;1478;Poland;pl;
7472;Florian Huepper;42162925;1478;Germany;de;
7473;Seth Johnson;62147537;1478;United Kingdom;gb;
7474;Daniel "Skok" Stefaniak;32179166;1477;Poland;pl;
7475;4000 Huang;86427849;1477;Taiwan;tw;
7476;Jason Irons;93668878;1477;United States of America;us;
7477;Alessio Boiardi;95316172;1477;Italy;it;
7478;Charles Pierce;55817231;1477;United States of America;us;
7479;Daniel George;35451517;1477;United States of America;us;
7480;Jamie McCabe;63826726;1477;Ireland;ie;
7481;Justin Brooks;46891929;1477;United States of America;us;
7482;Bryan Chan;26288375;1477;Singapore;sg;
7483;Matthew Pines;71246817;1477;Australia;au;
7484;Jordi De Jonghe;69356673;1477;Belgium;be;
7485;Isaac Houk;21716629;1477;United States of America;us;
7486;Big Chungus;39236158;1477;Australia;au;
7487;Ben Quantrell;38575811;1477;Canada;ca;
7488;Zachary Powers;33877249;1477;United States of America;us;
7489;Rachel Webb;73214645;1477;United States of America;us;
7490;Oktawian Buda;58123746;1477;Poland;pl;
7491;Yu fan Liao;15655835;1477;Taiwan;tw;
7492;Michael Pawlak;53734137;1477;United States of America;us;
7493;Jaak Aumann;73942938;1477;Australia;au;
7494;Can Gani Cevik;65449659;1477;Germany;de;
7495;Felix Gössel;64125316;1477;Germany;de;
7496;Alexandre Vermette;47169456;1477;Canada;ca;
7497;Derek Zellner;39591168;1477;United States of America;us;
7498;Sarah Nicholas;71454326;1477;Australia;au;
7499;Elliot Sloane;92431689;1477;United States of America;us;
7500;Kristin Cecil;97424125;1477;United States of America;us;
7501;Hao,Hsiang Chang;13459346;1477;Taiwan;tw;
7502;Benjamin Shewan;59367793;1477;United States of America;us;
7503;Dimitri De Poorter;84735944;1477;Belgium;be;
7504;Brandon Smith;41491625;1477;United States of America;us;
7505;Shaowei Cui;34647713;1477;Canada;ca;
7506;Cj Wauer;33172566;1477;United States of America;us;
7507;Xan Johnson;81275981;1477;United States of America;us;
7508;Yannick Wekking;83411844;1477;Netherlands;nl;
7509;Patrick Larouche;39292198;1477;Canada;ca;
7510;Leon Chan;97823638;1477;Hong Kong;hk;
7511;Tyler Locke;49237589;1477;United States of America;us;
7512;Andre Hanssen;38195356;1477;Norway;no;
7513;Anthony Wilson;98588982;1477;United States of America;us;
7514;Morgan Buchanan;93283154;1477;New Zealand;nz;
7515;Conner Holtgreive;18748575;1477;United States of America;us;
7516;Bálint Tóth;71968976;1477;Hungary;hu;
7517;JONATHAN HENLEY;98871958;1477;United States of America;us;
7518;Wyatt Conely;17537196;1477;United States of America;us;
7519;David Harris;81786717;1477;Australia;au;
7520;Seth Darne;89385255;1477;United States of America;us;
7521;Max Schmidt;55841197;1477;Germany;de;
7522;Jory Purvis;92595768;1477;United States of America;us;
7523;Eric Sheesley;63593718;1477;United States of America;us;
7524;Gino Varella;93413259;1477;Singapore;sg;
7525;Adam Gaskell;12982256;1477;United Kingdom;gb;
7526;Matthew Ellis;14387267;1477;United States of America;us;
7527;Ting Hee Yeoh;53152965;1477;Singapore;sg;
7528;Daniel Tan;64738583;1477;Singapore;sg;
7529;Sean Sullivan;16298683;1477;United States of America;us;
7530;Paweł Murawski;38325513;1477;Poland;pl;
7531;Stanley see;28377678;1477;Singapore;sg;
7532;Ezra Bernheim;62414694;1477;United States of America;us;
7533;Sascha Scheibel;24948754;1477;Germany;de;
7534;Hampton Cade;46885548;1476;United States of America;us;
7535;Steven Leyva;32569654;1476;United States of America;us;
7536;Michael Dubson;11594416;1476;United States of America;us;
7537;Kit Sang Dick Choi;13625717;1476;Hong Kong;hk;
7538;Mehron Rokhy;52621193;1476;United States of America;us;
7539;Jian Yi Lin;97676993;1476;Taiwan;tw;
7540;Michael Porter;38764391;1476;United States of America;us;
7541;Mathew Frye;47988244;1476;United States of America;us;
7542;Josh Byram;37934412;1476;United Kingdom;gb;
7543;Chris Legg;58722962;1476;United States of America;us;
7544;Razak Ω;28864458;1476;Brunei;bn;
7545;Benjamin Brock;44933957;1476;United States of America;us;
7546;彥霖 陳;58312372;1476;Taiwan;tw;
7547;MARC SANTIAGO;89415616;1476;United States of America;us;
7548;Jerrica Stanko;36229651;1476;United States of America;us;
7549;Christopher Myers;83929246;1476;United States of America;us;
7550;Carlos Samaniego;54866366;1476;United States of America;us;
7551;Jacob May;45239385;1476;United States of America;us;
7552;Jeremy Kwan;53724286;1476;Australia;au;
7553;Stevie Van Overtveldt;83139289;1476;Belgium;be;
7554;Christopher Clark;28941164;1476;Switzerland;ch;
7555;WOW 胡童;82246786;1476;Hong Kong;hk;
7556;dick Pertijs;69412723;1476;Netherlands;nl;
7557;Cao Yanxun;53338283;1476;Taiwan;tw;
7558;Phillip Garcia;41132125;1476;United States of America;us;
7559;Austin Compton;97658393;1476;United States of America;us;
7560;Brayden Pritchard;72261942;1476;Canada;ca;
7561;Adam Torr;94721433;1476;Australia;au;
7562;Ryan High;12344316;1476;United States of America;us;
7563;Adam Czopek;37755145;1476;Poland;pl;
7564;Fabio Flammer;38797343;1476;Switzerland;ch;
7565;Rob Emery;89566585;1476;United Kingdom;gb;
7566;Justin Lam;43962253;1476;Canada;ca;
7567;Evan Martin;81653367;1476;United States of America;us;
7568;Klaus Poulsen;65753632;1476;Denmark;dk;
7569;David McAllan;94599689;1476;United Kingdom;gb;
7570;William Renninger;73567261;1476;United States of America;us;
7571;Isaac Wilcox;95361913;1476;United States of America;us;
7572;James Gaffy;11934717;1476;United States of America;us;
7573;Travis Oien;36655269;1476;United States of America;us;
7574;Nikos Louganis;48243589;1476;Greece;gr;
7575;Shawn Reed;54457251;1476;United States of America;us;
7576;Daniel Fernández jupiter;58776372;1476;Spain;es;
7577;Olivier Roure;67669386;1476;France;fr;
7578;Kevin Becker;33514767;1476;United States of America;us;
7579;Jonard Cabantog;97882544;1476;Philippines;ph;
7580;Lewis Ang;41172269;1476;Singapore;sg;
7581;Marcus Vestin;59384394;1476;Sweden;se;
7582;Cyrus Chan;86167178;1476;Hong Kong;hk;
7583;Matt Loong;85178216;1476;Canada;ca;
7584;Marcus Brown;33631789;1476;United Kingdom;gb;
7585;Braeden Phelps;91682794;1476;United States of America;us;
7586;Joffrey SARAGOSA;35254357;1476;France;fr;
7587;Daniel Thomas;63429659;1476;United States of America;us;
7588;Samuel Poncher;45736931;1476;United States of America;us;
7589;Mario Donoso;98917866;1476;Spain;es;
7590;Kenneth Lau;22727157;1476;Malaysia;my;
7591;Joseph D'Asaro;22799975;1476;United States of America;us;
7592;Benjamin Fiorendino;42943517;1476;United States of America;us;
7593;Paul Moore;89488161;1476;New Zealand;nz;
7594;Lea Bücher;92318823;1476;Germany;de;
7595;Andreas Micheel;13541885;1476;Germany;de;
7596;Yannick Damen;71359747;1476;Netherlands;nl;
7597;Steven Maas;64867146;1476;Netherlands;nl;
7598;Jakub Schneider;98312613;1476;Slovakia;sk;
7599;Charlie Thompson;41189789;1476;Australia;au;
7600;Sheng Pu Wang;61828526;1476;Taiwan;tw;
7601;Jamie Fraser;68464775;1476;United Kingdom;gb;
7602;Wai leong Lim;77922694;1476;Malaysia;my;
7603;Joshua Dreyer;65373945;1476;United States of America;us;
7604;Brody Lewis;19569896;1476;Canada;ca;
7605;Ben Wolffenbuttel;42286918;1475;New Zealand;nz;
7606;Paul Wilde;94428385;1475;United Kingdom;gb;
7607;Rory Palmer;37348155;1475;United States of America;us;
7608;Kelly Masse;63889493;1475;United States of America;us;
7609;Ethan Davison;94534151;1475;United States of America;us;
7610;Sotiris Konstantelos;73159185;1475;Greece;gr;
7611;Nathan Taylor;73313939;1475;United States of America;us;
7612;Joe Stamper;99435466;1475;United Kingdom;gb;
7613;Kyle DiGiacomo;52527754;1475;United States of America;us;
7614;Jakub Tepper;55231185;1475;Poland;pl;
7615;Wyatt Goehring;66133638;1475;United States of America;us;
7616;Robert Cottrill;74493828;1475;United States of America;us;
7617;Alex Rodgers;16273484;1475;United States of America;us;
7618;apiwat khamfan;51154688;1475;Thailand;th;
7619;Adam Collins;11493722;1475;United Kingdom;gb;
7620;Maxwell Martrich;44557392;1475;United States of America;us;
7621;Cynthia Alonso;31787512;1475;United States of America;us;
7622;Nathan Youngblut;98393686;1475;Taiwan;tw;
7623;Salaam Marashli;56953259;1475;Australia;au;
7624;Roberto Demey;28784374;1475;Belgium;be;
7625;Sano Manjiro;22776921;1475;Croatia;hr;
7626;Christoph Gregor;39878328;1475;Germany;de;
7627;Momcilo Vujisic;55811326;1475;France;fr;
7628;James Kay;63879366;1475;Australia;au;
7629;Robin Avenoso;58278849;1475;United States of America;us;
7630;Lukas Maki;56288728;1475;Canada;ca;
7631;Glenn Park;19668752;1475;United States of America;us;
7632;Kori Valentine;8465;1475;Australia;au;
7633;Nick Wiedeman;37824848;1475;United States of America;us;
7634;blake smith;71935116;1475;United States of America;us;
7635;Alan Eichenberg;99858861;1475;United States of America;us;
7636;Vincent Graj;41447631;1475;France;fr;
7637;Stefan Stäger;86169656;1475;Switzerland;ch;
7638;Kyle Jones;25943134;1475;United States of America;us;
7639;Tyruss Sennett;79696139;1475;United States of America;us;
7640;Drew Guillien;75959656;1475;United States of America;us;
7641;Chan Brian;91998233;1475;Hong Kong;hk;
7642;Geoff Prugh;32634229;1475;United States of America;us;
7643;Daven Toh;22777985;1475;Singapore;sg;
7644;Gary Mack;73993541;1475;United States of America;us;
7645;Thomas Scott;61614279;1475;United States of America;us;
7646;Blake Payne;78249215;1475;United States of America;us;
7647;Jonathan Mangel;34279335;1475;United States of America;us;
7648;Noli Rose;37559737;1475;United Kingdom;gb;
7649;Jordan Robson;83459253;1475;Canada;ca;
7650;Michael Brennan;88857635;1475;United States of America;us;
7651;Ian Chan;86449218;1475;Hong Kong;hk;
7652;Scarlett Yeh;45424576;1475;Singapore;sg;
7653;Chris Fazio;11112943;1475;United States of America;us;
7654;Michael Stanko;47465761;1475;United States of America;us;
7655;Marcus Rosenlund;75177416;1475;Sweden;se;
7656;Worst Lexi SG Alfian Poon;44713271;1475;Singapore;sg;
7657;Billy Williams III;94893938;1475;United States of America;us;
7658;Hilton Mo;62412825;1475;New Zealand;nz;
7659;Ellis priestley;27841932;1475;United Kingdom;gb;
7660;Shaun George;84666813;1475;Australia;au;
7661;Dominik Gärtner;18289894;1475;Germany;de;
7662;Addison Hudson;33655588;1475;United States of America;us;
7663;Markus Kantarci;53854388;1475;United States of America;us;
7664;Lucas Hess;71736445;1475;United States of America;us;
7665;Alexander Diaz;71826365;1475;United States of America;us;
7666;Kendrick Baker;88692195;1475;United States of America;us;
7667;Angelos Maxilaris;23975578;1474;Greece;gr;
7668;Michael Everhart;56818693;1474;United States of America;us;
7669;Sharif Shaaban;49689965;1474;United Kingdom;gb;
7670;Nick Desmarais;45617165;1474;United States of America;us;
7671;Andrea Tosi;52649434;1474;Italy;it;
7672;Noah Bärmann;96745337;1474;Germany;de;
7673;Ciro Gambone;96355931;1474;United States of America;us;
7674;Carter Bayne;43937454;1474;United States of America;us;
7675;Elliott Rinke;31654511;1474;United States of America;us;
7676;Scott Payne;88952659;1474;United States of America;us;
7677;Tadej Kadunc;95126297;1474;Slovenia;si;
7678;Kurt Coutu;98965311;1474;United States of America;us;
7679;Jian Hung Cheong;67875992;1474;Singapore;sg;
7680;Toby Roberts;78833694;1474;United States of America;us;
7681;Dakota Cramer;59623797;1474;United States of America;us;
7682;James Swandale;98694528;1474;United Kingdom;gb;
7683;Kyle Tindle;52464659;1474;United States of America;us;
7684;Jonathan Castro;91269661;1474;United States of America;us;
7685;Daniel Nixon;69998885;1474;United States of America;us;
7686;Jon Koch;94298935;1474;United States of America;us;
7687;Christopher O'Toole;97458281;1474;Ireland;ie;
7688;Marco Lauria;91622689;1474;Switzerland;ch;
7689;Donald Tang;43578492;1474;New Zealand;nz;
7690;Brendan Nguyen;33745234;1474;United States of America;us;
7691;Jacob Joergensen;71354983;1474;Denmark;dk;
7692;Bart Balmakers;17221712;1474;Netherlands;nl;
7693;June Aino;69794588;1474;United States of America;us;
7694;Henrik Korkuc;61716511;1474;Lithuania;lt;
7695;Ben Black;35135813;1474;United States of America;us;
7696;David madgin;46343114;1474;United Kingdom;gb;
7697;corey ingram;88287654;1474;Australia;au;
7698;Jeff Okrasinski;78929784;1474;United States of America;us;
7699;Rolf Jacob Thommessen;47245427;1474;Norway;no;
7700;Marc Lanigra;75431368;1474;Germany;de;
7701;Christian Wutte;76668344;1474;Austria;at;
7702;Tommy Hendricks;56866858;1474;United States of America;us;
7703;Nicholas Seman;28691228;1474;United States of America;us;
7704;Samuel Tulloch;74566498;1474;Australia;au;
7705;Peter Zsiga;55856953;1474;United States of America;us;
7706;kyle sinnett;24138443;1474;United Kingdom;gb;
7707;Selwyn Whiu;26532543;1473;New Zealand;nz;
7708;Cody Murray;52778282;1473;United States of America;us;
7709;Brennan Conway;33617546;1473;United States of America;us;
7710;Rafał Kogut;56864634;1473;Poland;pl;
7711;Michael Davies;73576954;1473;United Kingdom;gb;
7712;Daniel Burchette;59177418;1473;United States of America;us;
7713;Jaroslaw "Mistman" Gwizdala;93753462;1473;Poland;pl;
7714;Nicolas Ziegler;51781462;1473;Germany;de;
7715;Pascal Giese;75162865;1473;Germany;de;
7716;Stuart Golightly;65347711;1473;United Kingdom;gb;
7717;Killian Hendricks;71812123;1473;United States of America;us;
7718;Maxwell Kolp;51162128;1473;United States of America;us;
7719;Tom Barnaby-Pass;85213937;1473;United Kingdom;gb;
7720;Matthew Philliips;76879219;1473;United States of America;us;
7721;Tyler Pilapil;69974959;1473;United States of America;us;
7722;Patrick Paitz;12916912;1473;Switzerland;ch;
7723;Tyler Kaminskie;93519564;1473;United States of America;us;
7724;Calum Rennie;68534275;1473;United Kingdom;gb;
7725;Martin Puškáš;51397378;1473;Slovakia;sk;
7726;Wee Keong Oh;66641696;1473;Singapore;sg;
7727;Ibarakiz Sanxiacat;57375387;1473;Taiwan;tw;
7728;Philipp Steinfort;92314131;1473;Germany;de;
7729;yu hong wang;33261967;1473;Taiwan;tw;
7730;Nairy Aintablian;23112162;1473;United States of America;us;
7731;Nathan Turner;52314873;1473;United States of America;us;
7732;Shane Van Den Hurk;34547141;1473;Australia;au;
7733;Teddy Tai;27944782;1473;Hong Kong;hk;
7734;Diogo Vala;37593656;1473;Portugal;pt;
7735;gary grine;43943293;1473;United States of America;us;
7736;Alexander Römisch;25463117;1473;Germany;de;
7737;Luke Hillard;1355;1473;United States of America;us;
7738;Ryan Link;71855813;1473;United States of America;us;
7739;Panagiotis Georgopoulos;58697177;1473;Greece;gr;
7740;Austin Graham;11558362;1473;United States of America;us;
7741;Christiano Cavallo;88251323;1473;United States of America;us;
7742;Sandy Green;41235469;1473;United Kingdom;gb;
7743;Cody Spalding;97371719;1473;United States of America;us;
7744;Christopher Schauberger;87286547;1473;Austria;at;
7745;Aitor Granell;58651925;1473;Spain;es;
7746;Mark Horrocks;86247225;1473;United States of America;us;
7747;Justin McBride;51513846;1473;United States of America;us;
7748;Thomas Mévillot;55237631;1473;Switzerland;ch;
7749;Maxwell Kohlenberg;25954297;1473;United States of America;us;
7750;Jakub Puchalski;34166667;1473;Poland;pl;
7751;Jimmy Bui;61527939;1473;United States of America;us;
7752;Natalie Edwards;75428195;1473;United States of America;us;
7753;Rik de la Rambelje;88468734;1473;Netherlands;nl;
7754;Seth Penner;95274397;1473;Canada;ca;
7755;Mihails Senins;38527668;1473;United Kingdom;gb;
7756;James Wills;12823923;1472;New Zealand;nz;
7757;Victoria Harkes;86173989;1472;Canada;ca;
7758;Ryan Cochran;32789595;1472;United States of America;us;
7759;Feiyu Cai;28178324;1472;United States of America;us;
7760;Patrick McGee;51892161;1472;United States of America;us;
7761;Steven McDowell;87583288;1472;United States of America;us;
7762;Joshua Shott;94578882;1472;United States of America;us;
7763;Ben Kent;83456419;1472;New Zealand;nz;
7764;Anthony Barbieri;74587796;1472;United States of America;us;
7765;Clay Williamson;35942665;1472;United States of America;us;
7766;Vincent Djojo;88449231;1472;New Zealand;nz;
7767;Daniel Wallner;56543794;1472;Austria;at;
7768;Kevin Aabrink;52577345;1472;Denmark;dk;
7769;Joshua Meagher;27861349;1472;United States of America;us;
7770;Amber Varwijk;47592748;1472;Netherlands;nl;
7771;Jordan Slaughter;77972337;1472;United States of America;us;
7772;Benjamin Hamilton;98119239;1472;United States of America;us;
7773;Jakub Kowalczyk;57985875;1472;Poland;pl;
7774;Kiriko Sanae;98389773;1472;Philippines;ph;
7775;James Pittman;13965747;1472;United States of America;us;
7776;Ryan Williams;28929785;1472;New Zealand;nz;
7777;Steven Becks;46227386;1472;United States of America;us;
7778;Liu Bo Yu;56863589;1472;Taiwan;tw;
7779;Archer Ying;29599375;1472;New Zealand;nz;
7780;Laurence Boyle;98645585;1472;Ireland;ie;
7781;Rokas Jaskevičius;79648496;1472;Lithuania;lt;
7782;Rylie Miller;85249645;1472;Canada;ca;
7783;Adam Harper;99765237;1472;United Kingdom;gb;
7784;Jonny G;25914387;1472;Israel;il;
7785;Matt Di Marco;94664376;1472;Canada;ca;
7786;Alessandro Perez;99567111;1472;Italy;it;
7787;Betsy COCHRAN;17331928;1472;United States of America;us;
7788;Cody Evango;92211447;1472;United States of America;us;
7789;Swaggy Yeh;63274787;1472;Taiwan;tw;
7790;Melvin Dekker;56431841;1472;Netherlands;nl;
7791;DJ Liang;38988958;1472;Singapore;sg;
7792;George Ferris;91363332;1472;United States of America;us;
7793;Paul Bagley;65826229;1472;United States of America;us;
7794;Robin Jonel;62865319;1472;Germany;de;
7795;Michael Hajarizadeh;29383823;1472;United States of America;us;
7796;Brian Langan;56679472;1472;Ireland;ie;
7797;Darin Walsh;12173194;1472;United States of America;us;
7798;Jakub Hurda;96965155;1472;Czechia;cz;
7799;Jake Wilson;62361863;1472;United Kingdom;gb;
7800;CHANG CHEHAO;96224789;1471;Taiwan;tw;
7801;Ricardo Rivera;13698491;1471;United States of America;us;
7802;Elijah Joseph Campos;88842296;1471;Philippines;ph;
7803;Devon Jacobs;23669945;1471;United States of America;us;
7804;Anthony Basselgia;37531984;1471;United States of America;us;
7805;Ka Lok Leung;13769582;1471;Hong Kong;hk;
7806;Matthew Crowley;52865659;1471;United States of America;us;
7807;yannick wiethoff;14241229;1471;Luxembourg;lu;
7808;JiaXian Lim;45347793;1471;Malaysia;my;
7809;Monika Fröhlich;75275762;1471;Austria;at;
7810;MOISES LOPEZ;65658728;1471;United States of America;us;
7811;Crystal Urraco;32421987;1471;United States of America;us;
7812;Mitchell Woodland;26641671;1471;United States of America;us;
7813;Cedar Graham;11649998;1471;United States of America;us;
7814;Christopher Mason;47677585;1471;United Kingdom;gb;
7815;Dean Gillam;72623946;1471;New Zealand;nz;
7816;Levi Kujawa-Seda;34244454;1471;United States of America;us;
7817;James Beene;95725927;1471;United States of America;us;
7818;Owen Young;27333897;1471;Australia;au;
7819;Chris Kirkpatrick;26166848;1471;United States of America;us;
7820;callum franchetti;59341829;1471;United Kingdom;gb;
7821;Joseph Joyce;58332257;1471;United States of America;us;
7822;Moster Rex;89517186;1471;Hong Kong;hk;
7823;Xavier Coppens;59748766;1471;Belgium;be;
7824;Nicolas BROSSE;29927991;1471;France;fr;
7825;Ryan AuCoin;99624385;1471;United States of America;us;
7826;Alek Templin;44335341;1471;United States of America;us;
7827;Johannes Klaus;65732415;1471;Germany;de;
7828;Konstantinos Kourmoulis;73552624;1471;Greece;gr;
7829;Jonathan Asquith;74966714;1471;Australia;au;
7830;Krishan Patel;34564847;1471;Canada;ca;
7831;Putra Ahmadani Pratikto;19676716;1471;Indonesia;id;
7832;Oscar Lopez;36191657;1471;United States of America;us;
7833;Patrick Wünsche;74837713;1471;Germany;de;
7834;Eric Thompson;59218799;1471;United States of America;us;
7835;Aaron Francis;45963788;1471;United Kingdom;gb;
7836;Kenneth Stojevich;73942756;1471;United States of America;us;
7837;Jack Fejer;29823668;1471;United Kingdom;gb;
7838;Ryan Lewis-Jonns;22289418;1471;Australia;au;
7839;Tuomas Lampinen;95247246;1471;Finland;fi;
7840;Toon Vertommen;37869511;1471;Belgium;be;
7841;Martin Mehner;81465177;1471;Germany;de;
7842;Shawn Edwards;91724945;1471;United States of America;us;
7843;Dimitar Manov;29114758;1471;Bulgaria;bg;
7844;Azim Said;78996894;1471;Brunei;bn;
7845;Brent Kitchen;45936234;1471;United States of America;us;
7846;Efrain Espinosa;46137551;1471;United States of America;us;
7847;Tero Martimo;22666124;1471;Finland;fi;
7848;Anthony Domalakes;59569856;1471;United States of America;us;
7849;Haden Hughes;37798856;1471;United States of America;us;
7850;Shannon Hill;17139362;1471;United States of America;us;
7851;Justin Haynes;48362581;1471;United States of America;us;
7852;Dustin Self;48176474;1471;United States of America;us;
7853;Sean Fox;65753293;1471;United States of America;us;
7854;Alex Gower;47626425;1471;New Zealand;nz;
7855;Huang Yu Wei;81524862;1471;Taiwan;tw;
7856;Steven Gotter;77527355;1471;United States of America;us;
7857;Fabian Klug;46288753;1471;Germany;de;
7858;Stuart Robb;38326388;1471;United Kingdom;gb;
7859;Conor McCarrigan;15428562;1471;New Zealand;nz;
7860;Isidoros Popovits;59895479;1471;Greece;gr;
7861;Nathan Jacquart;99277827;1471;United States of America;us;
7862;Stew Fraser;34372791;1470;United States of America;us;
7863;Bailey Stutzman;66765569;1470;United States of America;us;
7864;Banco Lo;72164894;1470;Singapore;sg;
7865;Brandon Goodman;85131982;1470;United States of America;us;
7866;Jurgen Maas;73753669;1470;Netherlands;nl;
7867;Alex Kivitz;67511343;1470;Belgium;be;
7868;Michael Thomas;38676791;1470;United States of America;us;
7869;Cory Marsh;25623367;1470;United States of America;us;
7870;Rody Burg;55264396;1470;United States of America;us;
7871;Jason Knight;63796673;1470;New Zealand;nz;
7872;Vladimir Vladimirov;21229749;1470;Bulgaria;bg;
7873;Ted Grabow;62238898;1470;United States of America;us;
7874;Brendan McManus;14686738;1470;Ireland;ie;
7875;Ryan DiCrisi;26818784;1470;United States of America;us;
7876;Németh Arnold;56536931;1470;Hungary;hu;
7877;Alexa Palermo;13368845;1470;United States of America;us;
7878;Seth Henry;87651363;1470;United States of America;us;
7879;Shao Lun Lu;56762861;1470;Taiwan;tw;
7880;Michał Sakowski;72693473;1470;Poland;pl;
7881;Andy Cross;48353178;1470;United States of America;us;
7882;Tom Kruijsen;65281174;1470;Netherlands;nl;
7883;Sergi Galvez;19914178;1470;Spain;es;
7884;Anthony Laflamme;71226887;1470;United States of America;us;
7885;Ade Fahri Syany;23459186;1470;Indonesia;id;
7886;Owen Kreitzburg;35877815;1470;United States of America;us;
7887;Benjamin Tang;97185431;1470;United States of America;us;
7888;Javier Querol;23555473;1470;Spain;es;
7889;Valentine Nguyen;65625133;1470;Australia;au;
7890;Nick Bond;93848613;1470;United States of America;us;
7891;Kevin Engel;18274436;1470;Germany;de;
7892;Guy Duparcq;49398524;1470;Belgium;be;
7893;Allen Tuan;24214139;1470;Taiwan;tw;
